"year","lon","lat","date","temp_100"
2007,-130.2595,53.102833,2007-08-13,6.9583
2007,-130.467667,53.104167,2007-08-13,6.7802
2007,-130.677,53.104667,2007-08-14,6.9625
2007,-130.884,53.102667,2007-08-14,7.6082
2007,-130.997,53.435667,2007-08-14,7.2219
2007,-130.807333,53.435167,2007-08-14,6.5715
2007,-130.631167,53.434167,2007-08-14,10.5751
2007,-131.059833,54.103167,2007-08-14,6.87
2007,-131.8254,54.6207,2007-08-15,7.1081
2007,-130.971667,53.769167,2007-08-15,8.7389
2007,-130.618833,53.77,2007-08-15,6.9295
2007,-125.502,48.575,2007-08-16,6.8893
2007,-125.9998,48.6008,2007-08-16,6.8637
2007,-126.3337,48.625,2007-08-16,7.2656
2007,-126.6617,48.6527,2007-08-16,7.5214
2007,-126.6673,48.6517,2007-08-16,7.7013
2007,-126.6647,48.6513,2007-08-16,7.5182
2007,-131.8305,54.765667,2007-08-16,6.5243
2007,-131.827833,54.616167,2007-08-16,6.5847
2007,-131.8265,54.464167,2007-08-16,6.1257
2007,-131.829167,54.317,2007-08-16,6.3702
2007,-134.3456,54.9379,2007-08-17,6.67795
2007,-127.1683,48.691,2007-08-17,7.6262
2007,-131.8295,54.167833,2007-08-17,8.8799
2007,-132.401333,54.1255,2007-08-17,9.1038
2007,-132.400167,54.2715,2007-08-17,6.9999
2007,-132.4025,54.418667,2007-08-17,6.8326
2007,-134.2975,54.768833,2007-08-17,6.3337
2007,-132.9726,54.7685,2007-08-18,6.7168
2007,-134.079833,54.770333,2007-08-18,6.7123
2007,-133.861167,54.7725,2007-08-18,7.4084
2007,-133.630667,54.767333,2007-08-18,7.6011
2007,-132.957333,54.770167,2007-08-18,6.5959
2007,-133.5132,53.9362,2007-08-19,7.41635
2007,-133.182,54.771167,2007-08-19,6.5127
2007,-133.4485,54.436,2007-08-19,6.348
2007,-133.208333,54.438,2007-08-19,6.626
2007,-133.1645,53.7695,2007-08-19,10.2091
2007,-133.354,53.770167,2007-08-19,7.1416
2007,-132.8205,53.257,2007-08-20,7.9806
2007,-133.207,54.106,2007-08-20,8.4497
2007,-133.3955,54.102833,2007-08-20,6.9074
2007,-133.597333,54.101833,2007-08-20,6.7578
2007,-133.543667,53.771,2007-08-20,6.4025
2007,-132.9785,53.104,2007-08-20,7.0217
2007,-132.790333,53.102667,2007-08-21,6.9284
2007,-132.432667,52.770167,2007-08-21,7.8479
2007,-132.670167,52.768167,2007-08-21,7.2293
2007,-131.532,51.8608,2007-08-28,7.1107
2007,-130.0053,51.1995,2007-08-28,7.121
2007,-129.7185,51.2177,2007-08-29,6.801225
2007,-129.3558,51.251,2007-08-29,7.1308
2007,-129,51.3542,2007-08-29,6.7036
2007,-128.5008,51.4675,2007-08-29,7.0049
2007,-128,51.333,2007-08-29,7.1767
2007,-124.9953,48.6738,2007-09-03,9.1383
2007,-125.042,48.6513,2007-09-03,8.5116
2007,-125.0937,48.6228,2007-09-03,7.5398
2007,-125.1463,48.5957,2007-09-03,6.9782
2007,-125.064,48.5292,2007-09-03,6.8584
2007,-125.2572,48.5368,2007-09-03,6.8324
2007,-125.2533,48.4837,2007-09-03,6.6753
2007,-125.1298,48.4237,2007-09-03,6.7789
2007,-125.3453,48.3915,2007-09-03,6.6211
2007,-125.3673,48.4777,2007-09-03,6.7396
2007,-125.5013,48.5745,2007-09-03,6.8958
2007,-125.589,48.5347,2007-09-03,7.1849
2007,-125.4792,48.4205,2007-09-03,6.7831
2007,-125.5805,48.3687,2007-09-03,6.7645
2007,-125.6888,48.309,2007-09-04,6.7992
2007,-125.7952,48.253,2007-09-04,7.558
2007,-125.8653,48.215,2007-09-04,7.5188
2007,-125.936,48.1777,2007-09-04,7.7206
2007,-125.9997,48.1412,2007-09-04,7.5717
2007,-126.14,48.0727,2007-09-04,7.8412
2007,-126.6658,48.2502,2007-09-04,7.7866
2007,-126.4423,48.3158,2007-09-04,7.5213
2007,-126.3357,48.3737,2007-09-04,7.4454
2007,-126.2233,48.4325,2007-09-04,7.1513
2007,-126.0632,48.3772,2007-09-05,7.1728
2007,-126.1177,48.49,2007-09-05,6.8732
2007,-126.006,48.5487,2007-09-05,6.6827
2007,-125.9,48.609,2007-09-05,6.90615
2007,-125.7938,48.6672,2007-09-05,8.1062
2007,-125.6785,48.7223,2007-09-05,7.581
2007,-125.4628,48.8422,2007-09-05,7.7836
2007,-126.5835,49.3425,2007-09-05,9.1564
2007,-126.635,49.3125,2007-09-05,7.0835
2007,-126.73,49.2507,2007-09-05,6.7312
2007,-126.8217,49.1878,2007-09-05,7.1411
2007,-126.9205,49.123,2007-09-06,7.2525
2007,-127.0175,49.0582,2007-09-06,7.2366
2007,-127.1177,48.9902,2007-09-06,7.3483
2007,-127.22,48.915,2007-09-06,7.67
2007,-127.3218,48.852,2007-09-06,7.615
2007,-128.2793,49.8088,2007-09-06,7.2111
2007,-128.185,49.8743,2007-09-06,7.1403
2007,-128.091,49.9358,2007-09-06,7.0394
2007,-127.9962,49.9983,2007-09-07,6.8689
2007,-127.9673,50.0222,2007-09-07,6.7695
2007,-127.9198,50.0523,2007-09-07,6.8303
2007,-127.8812,50.081,2007-09-07,9.1706
2007,-128.6648,50.7168,2007-09-07,6.7276
2007,-129.0375,50.6633,2007-09-07,7.0133
2007,-129.2918,50.6627,2007-09-07,6.8125
2007,-129.6915,50.5813,2007-09-08,7.0201
2007,-129.4672,50.6887,2007-09-08,6.8807
2007,-129.3323,50.7585,2007-09-08,6.5831
2007,-129.9172,50.8578,2007-09-08,7.1779
2007,-129.4482,50.9992,2007-09-08,7.0307
2007,-128.9982,50.9327,2007-09-08,8.1176
2007,-128.6673,50.8828,2007-09-08,7.2945
2007,-128.839,51.0075,2007-09-09,7.5127
2007,-128.7338,51.0743,2007-09-09,7.0737
2007,-128.5962,51.1417,2007-09-09,7.2459
2007,-128.466,51.2085,2007-09-09,6.4329
2007,-128.3388,51.2768,2007-09-09,6.8366
2007,-127.8347,50.9997,2007-09-09,6.5026
2007,-127.2202,48.9202,2007-09-15,7.2574
2007,-126.9203,49.123,2007-09-15,7.1493
2007,-126.8223,49.1885,2007-09-15,6.9692
2007,-126.7275,49.2507,2007-09-15,6.6112
2007,-126.6357,49.3112,2007-09-15,6.9447
2007,-126.5845,49.3413,2007-09-15,8.4264
2009,-124.9915,48.6732,2009-05-18,8.9115
2009,-125.092,48.622,2009-05-18,7.0865
2009,-125.1447,48.5945,2009-05-18,6.8701
2009,-125.258,48.5362,2009-05-18,6.8243
2009,-125.3687,48.4775,2009-05-18,6.74
2009,-125.4768,48.421,2009-05-18,6.8032
2009,-125.5788,48.3665,2009-05-18,6.8966
2009,-125.6885,48.3092,2009-05-18,6.7972
2009,-125.7955,48.2532,2009-05-18,7.2498
2009,-125.2495,48.8565,2009-05-20,7.7202
2009,-125.4615,48.8405,2009-05-20,7.62
2009,-125.6805,48.7238,2009-05-20,7.6147
2009,-127.2217,48.9213,2009-05-21,7.0569
2009,-127.1197,48.9898,2009-05-21,6.9554
2009,-127.0197,49.058,2009-05-21,7.0044
2009,-126.9208,49.1228,2009-05-21,6.7364
2009,-126.8235,49.188,2009-05-21,6.8631
2009,-126.7285,49.2498,2009-05-21,7.0172
2009,-126.7333,48.5997,2009-05-21,7.0933
2009,-126.6333,48.6715,2009-05-21,7.0092
2009,-126.5327,48.7368,2009-05-22,6.8494
2009,-126.4378,48.8078,2009-05-22,6.8989
2009,-126.3395,48.8798,2009-05-22,6.9888
2009,-126.2498,48.9408,2009-05-22,6.9992
2009,-126.1762,49.008,2009-05-22,7.2524
2009,-126.0747,49.0712,2009-05-22,8.0936
2009,-126.0138,49.116,2009-05-22,8.3085
2009,-124.9933,48.674,2009-05-27,7.8247
2009,-125.0405,48.6497,2009-05-27,7.7566
2009,-125.0932,48.6222,2009-05-27,6.842
2009,-125.1455,48.5937,2009-05-27,6.79815
2009,-125.0747,48.5323,2009-05-27,6.998
2009,-125.2572,48.5363,2009-05-27,6.7999
2009,-125.2547,48.4828,2009-05-27,6.596
2009,-125.1233,48.4195,2009-05-28,6.47285
2009,-125.3452,48.3898,2009-05-28,6.3248
2009,-125.3622,48.4688,2009-05-28,6.9528
2009,-125.5002,48.5762,2009-05-28,6.8547
2009,-125.5923,48.5312,2009-05-28,7.1418
2009,-125.4797,48.4208,2009-05-28,6.9762
2009,-125.5787,48.3677,2009-05-28,6.6391
2009,-125.689,48.31,2009-05-28,6.8947
2009,-125.795,48.2537,2009-05-28,6.9502
2009,-125.8655,48.2153,2009-05-28,7.0763
2009,-125.935,48.1758,2009-05-28,7.2149
2009,-125.999,48.1413,2009-05-28,7.2376
2009,-126.1402,48.0722,2009-05-28,7.2835
2009,-126.667,48.2507,2009-05-28,7.4396
2009,-126.4463,48.3153,2009-05-29,7.0405
2009,-126.3358,48.3727,2009-05-29,6.9267
2009,-126.227,48.4313,2009-05-29,6.941
2009,-126.063,48.3778,2009-05-29,7.0592
2009,-126.1183,48.4887,2009-05-29,7.0086
2009,-126.0082,48.5473,2009-05-29,6.9378
2009,-125.8995,48.6078,2009-05-29,6.7122
2009,-125.792,48.6663,2009-05-29,7.4315
2009,-125.6812,48.7245,2009-05-29,7.4691
2009,-125.5145,48.8102,2009-05-29,7.3583
2009,-125.461,48.8392,2009-05-29,7.5197
2009,-126.168,48.7695,2009-05-30,7.0069
2009,-126.2807,48.7098,2009-05-30,7.012
2009,-126.501,48.5945,2009-05-30,7.1631
2009,-127.3247,48.8525,2009-05-30,6.9956
2009,-127.2208,48.9217,2009-05-30,7.0529
2009,-127.1195,48.9893,2009-05-30,7.1247
2009,-127.0197,49.0575,2009-05-30,7.0332
2009,-126.9207,49.1222,2009-05-30,6.9775
2009,-126.823,49.1875,2009-05-30,6.8652
2009,-126.7307,49.2493,2009-05-30,6.5279
2009,-126.5828,49.3422,2009-05-30,7.7527
2009,-127.888,50.078,2009-05-31,6.4359
2009,-127.9238,50.0528,2009-05-31,6.215
2009,-127.9675,50.0237,2009-05-31,6.3251
2009,-128.0008,49.9995,2009-05-31,6.3801
2009,-128.0927,49.935,2009-05-31,6.5285
2009,-128.1843,49.8723,2009-05-31,6.6004
2009,-128.2798,49.8103,2009-05-31,6.5071
2009,-128.6657,50.7165,2009-06-01,6.14
2009,-129.0322,50.6613,2009-06-01,6.6898
2009,-129.2917,50.663,2009-06-01,6.701
2009,-129.6918,50.5812,2009-06-01,6.594
2009,-129.4637,50.6885,2009-06-01,6.5942
2009,-129.3322,50.76,2009-06-01,6.2316
2009,-129.4493,50.9992,2009-06-01,6.7098
2009,-129.0032,50.9333,2009-06-01,7.389
2009,-128.6622,50.8852,2009-06-02,7.5413
2009,-128.862,51.0003,2009-06-02,6.9025
2009,-128.7243,51.07,2009-06-02,6.9795
2009,-128.5987,51.1402,2009-06-02,6.552
2009,-128.4658,51.2043,2009-06-02,6.5804
2009,-128.3333,51.2752,2009-06-02,7.0939
2009,-127.9123,51.7703,2009-06-02,6.8387
2009,-127.8187,51.5012,2009-06-02,6.8087
2009,-128.0012,51.3345,2009-06-03,6.6062
2009,-128.5002,51.4653,2009-06-03,6.751
2009,-128.9992,51.3498,2009-06-03,6.7279
2009,-129.356,51.2507,2009-06-03,6.7242
2009,-129.704,51.2103,2009-06-03,6.5781
2009,-127.8323,51.0002,2009-06-04,6.6061
2009,-125.5003,48.5753,2009-06-07,7.0158
2009,-126.0007,48.6012,2009-06-07,7.149
2009,-126.3258,48.62,2009-06-07,7.0609
2009,-126.664,48.6498,2009-06-08,7.1346
2009,-126.6663,48.6495,2009-06-08,7.0858
2009,-126.6643,48.6495,2009-06-08,7.1426
2009,-126.663,48.6492,2009-06-08,7.4834
2009,-126.6657,48.6502,2009-06-08,7.1887
2009,-127.1668,48.6927,2009-06-08,7.0664
2009,-124.1943,48.4253,2009-06-17,8.1029
2009,-124.3313,48.469,2009-06-17,8.4717
2009,-124.5052,48.5362,2009-06-17,9.2147
2009,-124.7033,48.5658,2009-06-17,7.6531
2009,-124.8783,48.5983,2009-06-17,8.4396
2009,-125.21,48.9067,2009-06-18,7.5917
2009,-125.3633,48.7967,2009-06-18,7.8001
2009,-125.593,48.6762,2009-06-18,7.3775
2009,-125.7117,48.5967,2009-06-18,7.7455
2009,-125.9917,48.3767,2009-06-18,7.208
2009,-126.0148,49.0955,2009-06-19,8.2569
2009,-126.1583,49.0267,2009-06-19,7.6336
2009,-126.265,48.96,2009-06-19,6.8946
2009,-126.36,48.8833,2009-06-19,6.91
2009,-126.4545,48.8197,2009-06-19,7.32
2009,-126.4527,48.9812,2009-06-19,6.8773
2009,-126.7167,48.4795,2009-06-20,7.3198
2009,-126.6092,48.538,2009-06-20,7.5815
2009,-126.5005,48.5943,2009-06-20,8.4123
2009,-126.3902,48.6522,2009-06-20,7.9212
2009,-126.2793,48.71,2009-06-20,7.0304
2009,-126.1695,48.7688,2009-06-20,6.9579
2009,-126.0592,48.8285,2009-06-20,7.4221
2009,-125.9485,48.8865,2009-06-20,8.0506
2009,-125.8375,48.9423,2009-06-20,7.9782
2009,-125.7813,48.9735,2009-06-20,8.0489
2009,-125.7302,49.0012,2009-06-20,8.6491
2009,-126.5673,49.3305,2009-06-20,7.3764
2009,-126.6083,49.3133,2009-06-20,7.219
2009,-126.7517,49.2472,2009-06-20,6.8751
2009,-126.8317,49.2075,2009-06-20,6.8398
2009,-126.9047,49.1767,2009-06-20,6.9555
2009,-127.1592,49.5317,2009-06-21,6.7282
2009,-126.9523,49.6383,2009-06-21,7.9524
2009,-127.423,49.871,2009-06-21,7.3573
2009,-127.3238,49.921,2009-06-21,7.5518
2009,-124.5942,48.4182,2009-06-21,7.2
2009,-124.5485,48.4702,2009-06-21,7.0197
2009,-124.5,48.5235,2009-06-21,6.622
2009,-124.7205,48.5505,2009-06-21,7.0185
2009,-124.7343,48.5007,2009-06-21,7.2493
2009,-124.7488,48.4245,2009-06-21,7.1614
2009,-129.0095,50.9313,2009-06-23,8.3521
2009,-128.8635,51.0003,2009-06-23,7.6011
2009,-128.7252,51.0772,2009-06-23,8.0533
2009,-128.5928,51.1373,2009-06-23,6.7499
2009,-128.4648,51.2082,2009-06-23,6.7466
2009,-128.3273,51.2733,2009-06-23,6.9594
2009,-128.3208,51.3858,2009-06-23,6.44415
2009,-129.4285,52.2693,2009-06-24,6.7023
2009,-129.7,52.3133,2009-06-24,6.6543
2009,-129.9583,52.3717,2009-06-24,6.7166
2009,-130.2178,52.4298,2009-06-24,6.6528
2009,-130.4818,52.481,2009-06-24,6.3292
2009,-130.7368,52.5332,2009-06-24,6.6331
2009,-130.8928,53.0457,2009-06-25,7.5964
2009,-130.9482,53.2217,2009-06-25,7.1358
2009,-131.0457,54.4203,2009-06-26,7.3954
2009,-131.2112,54.425,2009-06-26,5.913
2009,-131.398,54.441,2009-06-26,6.01055
2009,-131.5978,54.4557,2009-06-26,5.9488
2009,-131.7722,54.4692,2009-06-26,5.8328
2009,-131.9483,54.4765,2009-06-26,5.7338
2009,-131.6888,54.2398,2009-06-26,6.1483
2009,-131.9618,54.142,2009-06-27,7.6106
2009,-132.1985,54.1408,2009-06-27,7.5351
2009,-132.4695,54.13,2009-06-27,6.6036
2009,-132.7607,54.178,2009-06-27,7.2885
2009,-133.2533,54.3658,2009-06-29,6.37695
2009,-133.4185,54.3193,2009-06-29,6.1097
2009,-133.3805,53.8423,2009-06-29,6.5234
2009,-133.216,53.8068,2009-06-29,8.5179
2009,-122.046953,36.89412,2009-06-29,9.741366
2009,-121.4547,35.7089,2009-06-30,9.6918
2009,-122.0217,35.874,2009-06-30,9.52265
2009,-121.501833333333,35.70955,2009-06-30,9.54
2009,-121.514283333333,35.8753833333333,2009-06-30,9.89
2009,-121.594283333333,35.87505,2009-06-30,10.05
2009,-132.9923,53.457,2009-06-30,6.7129
2009,-132.7988,53.2573,2009-06-30,6.3958
2009,-132.6512,53.1462,2009-06-30,6.5752
2009,-132.5692,53.0467,2009-06-30,6.4636
2009,-132.4362,52.9332,2009-06-30,6.8738
2009,-132.2,52.7813,2009-06-30,6.2027
2009,-121.777163,36.199552,2009-06-30,10.213977
2009,-121.840822,36.205923,2009-06-30,9.921892
2009,-122.2459,36.3754,2009-07-01,9.774575
2009,-122.037583333333,35.8752166666667,2009-07-01,9.87
2009,-122.050683333333,36.04195,2009-07-01,9.905
2009,-121.728766666667,36.0421166666667,2009-07-01,9.35
2009,-121.637833333333,36.0422333333333,2009-07-01,9.77
2009,-121.9299,36.20855,2009-07-01,10.02
2009,-122.135316666667,36.2091166666667,2009-07-01,9.54
2009,-122.347816666667,36.2083,2009-07-01,9.46
2009,-122.3637,36.3757333333333,2009-07-01,9.17
2009,-132.1158,52.7082,2009-07-01,6.5526
2009,-131.9092,52.566,2009-07-01,6.5283
2009,-131.72,52.4518,2009-07-01,6.545075
2009,-131.5655,52.2872,2009-07-01,6.3751
2009,-131.4063,52.1773,2009-07-01,7.0977
2009,-131.288,52.0812,2009-07-01,6.77
2009,-131.1548,51.9745,2009-07-01,7.023075
2009,-122.045412,36.209638,2009-07-01,9.664121
2009,-122.1046,36.7098,2009-07-02,9.527
2009,-122.3351,36.8767,2009-07-02,9.7706
2009,-122.6764,37.0401,2009-07-02,9.3493
2009,-122.083916666667,36.3754666666667,2009-07-02,9.68
2009,-122.02015,36.5420333333333,2009-07-02,9.82
2009,-122.1541,36.7088,2009-07-02,9.695
2009,-122.049633333333,36.7086166666667,2009-07-02,9.64
2009,-122.2523,36.8758333333333,2009-07-02,9.76
2009,-122.528383333333,36.8755333333333,2009-07-02,9.25
2009,-122.245625,36.210417,2009-07-02,9.532115
2009,-121.854132,36.711668,2009-07-02,10.886093
2009,-122.46061,37.212857,2009-07-02,9.730745
2009,-122.489785,37.209052,2009-07-02,9.375066
2009,-122.753025,37.20761,2009-07-02,9.209241
2009,-122.8971,37.2085,2009-07-03,9.4785
2009,-123.1233,37.3752,2009-07-03,9.653
2009,-122.94305,37.0421833333333,2009-07-03,9.51
2009,-123.249933333333,37.3754333333333,2009-07-03,8.985
2009,-122.832018,37.207905,2009-07-03,9.414752
2009,-123.008888,37.20775,2009-07-03,9.008367
2009,-123.205425,37.206295,2009-07-03,9.201638
2009,-122.929843,37.711145,2009-07-03,9.357384
2009,-123.0418,37.5418,2009-07-04,8.9701
2009,-122.937866666667,37.3764,2009-07-04,8.98
2009,-123.192066666667,37.5418166666667,2009-07-04,9.34
2009,-123.081587,37.70633,2009-07-04,9.229825
2009,-123.144495,37.707798,2009-07-04,8.990465
2009,-123.236677,37.711728,2009-07-04,8.784886
2009,-123.335225,37.707067,2009-07-04,8.991975
2009,-123.013288,38.207995,2009-07-04,9.769255
2009,-123.178448,38.216388,2009-07-04,9.135836
2009,-123.4053,38.1984,2009-07-05,8.6346
2009,-123.4254,38.2156,2009-07-05,8.9801
2009,-123.6009,38.3754,2009-07-05,9.4577
2009,-123.475333333333,37.8754833333333,2009-07-05,8.86
2009,-123.564133333333,38.0423333333333,2009-07-05,9.59
2009,-123.7366,38.3755666666667,2009-07-05,9.21
2009,-123.342937,38.207103,2009-07-05,8.802662
2009,-123.455595,38.20903,2009-07-05,9.150522
2009,-123.562715,38.210713,2009-07-05,9.329479
2009,-123.66534,38.211337,2009-07-05,9.211328
2009,-123.478792,38.709448,2009-07-05,9.975328
2009,-123.564967,38.709273,2009-07-05,9.033876
2009,-123.659658,38.70926,2009-07-05,8.66341
2009,-123.754683,38.708335,2009-07-05,9.278252
2009,-123.6776,38.538,2009-07-06,9.3132
2009,-123.8306,38.7001,2009-07-06,9.4971
2009,-123.77495,38.5417333333333,2009-07-06,9.4
2009,-123.845487,38.710407,2009-07-06,9.375555
2009,-123.938205,38.709095,2009-07-06,9.373216
2009,-123.738843,39.042312,2009-07-06,10.032209
2009,-123.847,38.8754,2009-07-07,8.8023
2009,-123.9208,38.8772,2009-07-07,8.8824
2009,-123.9685,39.028,2009-07-07,8.62825
2009,-124.019316666667,38.8758666666667,2009-07-07,8.805
2009,-123.83415,39.044438,2009-07-07,9.147141
2009,-123.92954,39.044252,2009-07-07,8.938437
2009,-124.02841,39.043257,2009-07-07,8.70698
2009,-124.124513,39.042755,2009-07-07,8.6382
2009,-124.222367,39.041575,2009-07-07,8.7096
2009,-123.847307,39.377297,2009-07-07,8.851545
2009,-123.9917,39.2082,2009-07-08,8.64295
2009,-123.9869,39.2005,2009-07-08,8.66485
2009,-124.23245,39.2081166666667,2009-07-08,8.395
2009,-123.929718,39.376168,2009-07-08,8.5479
2009,-124.014282,39.375335,2009-07-08,8.311217
2009,-124.139182,39.375763,2009-07-08,8.327158
2009,-124.278543,39.374587,2009-07-08,8.853239
2009,-123.849087,39.710067,2009-07-08,8.928878
2009,-123.94489,39.711022,2009-07-08,8.44781
2009,-124.05234,39.709857,2009-07-08,8.281454
2009,-123.9489,39.5446,2009-07-09,8.1729
2009,-124.1626,39.8766,2009-07-09,8.1781
2009,-124.18845,39.54125,2009-07-09,8.62
2009,-124.155648,39.709577,2009-07-09,8.208257
2009,-124.26086,39.707038,2009-07-09,8.601869
2009,-124.14007,40.03813,2009-07-09,8.596853
2009,-124.192723,40.045287,2009-07-09,8.37817
2009,-124.244925,40.042638,2009-07-09,8.214189
2009,-124.2694,40.0309,2009-07-10,8.4229
2009,-124.257966666667,39.87545,2009-07-10,8.12
2009,-124.5435,39.87335,2009-07-10,8.72
2009,-124.824066666667,39.8756,2009-07-10,9.02
2009,-124.637366666667,40.2086666666667,2009-07-10,8.46
2009,-124.300335,40.0426,2009-07-10,8.035759
2009,-124.475935,40.043317,2009-07-10,8.259893
2009,-124.675905,40.043223,2009-07-10,8.328493
2009,-125.235647,40.20888,2009-07-10,8.578331
2009,-125.066113,40.045043,2009-07-10,8.616139
2009,-124.877212,40.041312,2009-07-10,8.523433
2009,-124.6909,40.5238,2009-07-11,8.3897
2009,-124.5177,40.7047,2009-07-11,8.06135
2009,-124.9183,40.2080333333333,2009-07-11,8.39
2009,-125.156666666667,40.2089166666667,2009-07-11,8.225
2009,-124.712916666667,40.5425833333333,2009-07-11,7.99
2009,-124.406467,40.375868,2009-07-11,8.192017
2009,-124.505432,40.374602,2009-07-11,8.166463
2009,-124.606607,40.375325,2009-07-11,8.256117
2009,-124.815953,40.70933,2009-07-11,8.140665
2009,-124.619392,40.709498,2009-07-11,7.77852
2009,-124.54563,40.708777,2009-07-11,7.90589
2009,-124.468798,40.70952,2009-07-11,8.35898
2009,-124.395623,40.710367,2009-07-11,8.817241
2009,-124.48281,40.878185,2009-07-12,8.224142
2009,-124.4972,40.8757,2009-07-15,7.781
2009,-124.23312,41.04015,2009-07-15,7.982905
2009,-124.281533,41.042882,2009-07-15,7.856345
2009,-124.4177,41.0417,2009-07-16,8.07775
2009,-124.6206,41.3835,2009-07-16,8.4462
2009,-124.418916666667,41.2086666666667,2009-07-16,8
2009,-124.365883,41.04308,2009-07-16,8.019107
2009,-124.420108,41.042422,2009-07-16,7.99557
2009,-124.638757,41.043883,2009-07-16,8.28773
2009,-124.86332,41.042268,2009-07-16,8.772575
2009,-124.158397,41.375195,2009-07-16,8.143857
2009,-124.259217,41.37597,2009-07-16,7.828446
2009,-124.5209,41.5426,2009-07-17,7.91495
2009,-124.423822,41.373982,2009-07-17,8.004106
2009,-124.491187,41.37672,2009-07-17,7.957044
2009,-124.581797,41.377645,2009-07-17,8.447805
2009,-124.781362,41.375897,2009-07-17,8.176433
2009,-124.914525,41.375098,2009-07-17,8.2785
2009,-124.269973,41.70839,2009-07-17,7.92114
2009,-124.362992,41.708023,2009-07-17,7.83441
2009,-124.454652,41.706882,2009-07-17,7.890174
2009,-124.550788,41.710035,2009-07-17,7.914057
2009,-124.5391,41.8774,2009-07-18,7.7184
2009,-124.691516666667,42.04235,2009-07-18,8.28
2009,-124.802815,41.708897,2009-07-18,7.877625
2009,-125.054397,41.709137,2009-07-18,8.022307
2009,-124.767416666667,42.7088333333333,2009-07-19,7.87
2009,-124.726,42.7018,2009-07-20,7.6754
2009,-124.7783,42.5384,2009-07-20,8.4021
2009,-124.880783333333,42.8763,2009-07-20,8.165
2009,-127.4192,51.1655,2009-07-20,8.5429
2009,-124.957643,42.541178,2009-07-20,8.206905
2009,-124.833373,42.540635,2009-07-20,7.954275
2009,-124.750267,42.540377,2009-07-20,7.64494
2009,-124.516242,42.541438,2009-07-20,7.763271
2009,-124.7495,42.3769,2009-07-21,7.55225
2009,-124.763,42.5383,2009-07-21,7.8601
2009,-124.8529,42.7074,2009-07-21,7.91865
2009,-124.8912,43.0415,2009-07-21,7.91345
2009,-124.8918,43.0387,2009-07-21,7.80135
2009,-124.946766666667,43.0421333333333,2009-07-21,8.43
2009,-124.416963,42.207285,2009-07-21,8.069937
2009,-124.544548,42.209518,2009-07-21,7.6013
2009,-124.673775,42.206085,2009-07-21,7.8081
2009,-124.802422,42.209962,2009-07-21,7.877395
2009,-124.603092,42.875215,2009-07-21,8.124783
2009,-124.650683,42.874702,2009-07-21,8.07287
2009,-124.723,43.1955,2009-07-22,7.82055
2009,-124.7408,43.376,2009-07-22,7.64885
2009,-124.782966666667,43.2085166666667,2009-07-22,8
2009,-125.048083333333,43.20965,2009-07-22,7.94
2009,-124.750716666667,43.37525,2009-07-22,7.87
2009,-124.701318,42.877325,2009-07-22,7.776914
2009,-124.752843,42.874052,2009-07-22,7.772565
2009,-124.866555,42.872633,2009-07-22,7.968765
2009,-124.91658,42.87479,2009-07-22,8.163773
2009,-125.06908,42.87676,2009-07-22,7.9224
2009,-124.46536,43.20963,2009-07-22,7.742819
2009,-124.55309,43.208082,2009-07-22,7.571091
2009,-124.603915,43.208503,2009-07-22,7.386269
2009,-124.665623,43.209355,2009-07-22,7.6521
2009,-124.6369,43.71,2009-07-23,7.8314
2009,-125.078283333333,43.5418166666667,2009-07-23,8.35
2009,-127.0277,49.7292,2009-07-23,8.3657
2009,-127.3838,49.5555,2009-07-23,7.1257
2009,-124.763552,43.207868,2009-07-23,7.649811
2009,-124.903015,43.209145,2009-07-23,7.894365
2009,-124.284472,43.541675,2009-07-23,7.579721
2009,-124.35834,43.539698,2009-07-23,7.408412
2009,-124.437783,43.539433,2009-07-23,7.457071
2009,-124.6125,43.8705,2009-07-24,7.7288
2009,-125.079616666667,43.8756666666667,2009-07-24,8.575
2009,-124.990066666667,44.04195,2009-07-24,8.255
2009,-127.3302,49.9207,2009-07-24,7.2599
2009,-127.3328,49.9183,2009-07-24,7.075
2009,-127.7865,49.826,2009-07-24,7.0882
2009,-127.6103,49.999,2009-07-24,7.1904
2009,-124.516892,43.541623,2009-07-24,7.330264
2009,-124.626577,43.542038,2009-07-24,7.708484
2009,-124.712502,43.542967,2009-07-24,7.61471
2009,-124.914173,43.542773,2009-07-24,8.123426
2009,-124.217463,43.8755,2009-07-24,7.472229
2009,-124.345675,43.874063,2009-07-24,7.256665
2009,-124.41295,43.875658,2009-07-24,7.304783
2009,-124.478395,43.875287,2009-07-24,7.301011
2009,-124.544433,43.876308,2009-07-24,7.518676
2009,-124.993,44.2032,2009-07-25,8.0145
2009,-124.8315,44.3706,2009-07-25,8.0794
2009,-124.8807,44.3745,2009-07-25,7.7909
2009,-125.08595,44.2091833333333,2009-07-25,9.04
2009,-124.84435,44.3756,2009-07-25,8.71
2009,-128.0123,50.4608,2009-07-25,7.4628
2009,-128.452,50.3327,2009-07-25,6.8148
2009,-128.0723,50.3805,2009-07-25,6.6916
2009,-124.683268,43.875745,2009-07-25,7.729375
2009,-124.898062,43.875508,2009-07-25,7.798892
2009,-124.83145,43.874362,2009-07-25,7.610081
2009,-124.179895,44.208468,2009-07-25,7.3693
2009,-124.281278,44.208283,2009-07-25,7.2927
2009,-124.7071,44.5405,2009-07-26,7.60905
