"Predator_ID","month","year","latitude","longitude","predator_age","prey_name","prey_wt","prey_length","prey_age","source"
"41e1b89b-da7a-46dc-8c35-40176b1676d6",8,2007,51.7704,-129.5798,6,"other",0.7,NA,NA,"FEAT"
"41e69f51-a74e-4456-a929-de22bc5d726d",8,2015,48.126,-125.003,1,"other",0.47,NA,NA,"FEAT"
"41fbe19d-47b8-4742-87a4-ec9e018eb626",7,2019,38.057,-123.5307,9,"other",NA,NA,NA,"FEAT"
"4211785d-53cf-4c3e-890c-a0cd71f77043",7,2009,41.0417,-124.4177,3,"other",0.2,NA,NA,"FEAT"
"42398f92-ec64-4dba-8342-8d45d5dd45d4",8,2011,47.3708,-124.8635,3,"other",NA,NA,NA,"FEAT"
"423de204-fe39-4e60-a04b-fbe85e5a944f",7,2015,39.1135,-123.9624,1,"other",0.83,NA,NA,"FEAT"
"42501ae2-27f7-4437-b7cd-29b66401a7df",6,2007,36.7704,-121.8821,2,"other",0.64,NA,NA,"FEAT"
"42564d15-5270-4275-82ab-0bc745006178",8,2007,48.4361,-126.1717,7,"other",NA,NA,NA,"FEAT"
"4259199a-d702-405d-b7fb-c69538d23798",8,2015,46.3682,-124.6098,1,"other",NA,NA,NA,"FEAT"
"42617468-915c-4eaf-a3e8-cc15f2cc3a09",7,2015,42.4473,-124.8091,5,"other",NA,NA,NA,"FEAT"
"4275ae7b-e19a-4659-ba10-b477da772699",6,2015,33.8619,-118.6292,1,"other",0.66,NA,NA,"FEAT"
"4276909a-290f-4e15-a449-eb38f5a0e6c2",7,2011,40.8759,-124.4822,2,"other",0.4,NA,NA,"FEAT"
"4282f285-13ba-489a-bc72-f44c35c21a93",7,2012,44.1329,-124.9623,3,"other",NA,NA,NA,"FEAT"
"428f9ceb-6e47-42d6-b770-7e2dc6bb1c2d",6,2013,37.9256,-123.4576,3,"other",3.1,NA,NA,"FEAT"
"42927431-8ef7-43c6-a38f-c701620c0408",7,2017,43.4931,-124.9855,7,"other",2.37,NA,NA,"FEAT"
"42a86f71-38a8-4ead-889f-80e718a2c12e",7,2013,39.1029,-123.9793,3,"other",NA,NA,NA,"FEAT"
"42affadf-674f-45c0-aa4a-a451f767be91",8,2007,54.7685,-132.9726,10,"other",3.7,NA,NA,"FEAT"
"42b1bfa3-b3f7-49d0-b17e-005bc11d9335",7,2019,38.5602,-123.7887,2,"other",0.66,NA,NA,"FEAT"
"42e6bc49-15ce-486f-b46a-b1326c6d2c55",8,2017,45.1501,-124.1991,6,"other",3.24,NA,NA,"FEAT"
"42f06a32-b952-4715-a844-4908dffe37d7",7,2009,42.5383,-124.763,3,"other",0.01,NA,NA,"FEAT"
"42f595b4-3a91-42fd-98e1-38bb04f20737",8,2017,44.9798,-124.4445,3,"other",13.8,NA,NA,"FEAT"
"4310f28b-b0cd-4e6e-b737-995edc8a1b94",7,2009,44.7034,-124.5359,1,"other",0.14,NA,NA,"FEAT"
"4310f28b-b0cd-4e6e-b737-995edc8a1b94",7,2009,44.7034,-124.5359,1,"other",0.29,NA,NA,"FEAT"
"434819d1-79bf-4bee-a62c-0c2721a77710",8,2013,45.0939,-124.205,3,"other",0.29,NA,NA,"FEAT"
"4361a3d2-9b47-4591-a486-ac2c680993c6",7,2007,40.9351,-124.287,2,"other",0.38,NA,NA,"FEAT"
"4379f48b-09e8-44bb-b363-14034d5d3203",7,2009,43.376,-124.7408,4,"other",0.37,NA,NA,"FEAT"
"4391b977-9a1c-4d4f-8ed5-3839889c5a88",7,2011,37.2088,-122.7824,2,"other",NA,NA,NA,"FEAT"
"43b1bc03-c188-4d55-85f9-abc5f47980e3",8,2015,44.4596,-124.8428,5,"other",NA,NA,NA,"FEAT"
"43b31514-0d94-48c3-b2ae-ce3655db5b16",8,2009,48.376,-125.9286,7,"other",0.16,NA,NA,"FEAT"
"43b46c3f-4686-42c5-b6a1-07ec5fdde27a",7,2007,48.103,-124.937,12,"Pacific Hake",148.81,19.5,1,"FEAT"
"43b46c3f-4686-42c5-b6a1-07ec5fdde27a",7,2007,48.103,-124.937,12,"Pacific Hake",148.81,19,1,"FEAT"
"43dbdc18-95a6-41f4-a763-68f1c8ef80ab",8,2011,47.2025,-124.6385,3,"other",3.22,NA,NA,"FEAT"
"43dcfa20-04c6-409b-8060-f7e8782ac80d",7,2015,38.1177,-123.6143,1,"other",NA,NA,NA,"FEAT"
"43e4b9ab-8433-4977-9ade-d9592af9e3fa",6,2007,39.9376,-124.1641,2,"other",2.85,NA,NA,"FEAT"
"4415a244-a4cf-4e57-a99b-8060a27c21ba",7,2012,37.6291,-123.0818,2,"other",3.08,NA,NA,"FEAT"
"441b407e-b093-48c9-ac24-e69416ca4219",7,2012,44.6328,-124.8364,6,"other",0.88,NA,NA,"FEAT"
"4420299a-1136-40a0-8b52-d154f6692875",7,2019,43.3934,-124.7406,3,"other",NA,NA,NA,"FEAT"
"442b0851-7865-4e8e-89e2-4441cc4b795a",7,2017,41.3234,-124.553,3,"other",NA,NA,NA,"FEAT"
"4453c1cd-d71e-4bca-b191-10f2702c48a7",8,2019,48.3976,-125.3872,9,"other",NA,NA,NA,"FEAT"
"4459fe55-b05b-43f8-8964-9b387a2e8f28",7,2009,37.0401,-122.6764,10,"other",NA,NA,NA,"FEAT"
"448d6b41-4330-467b-a72e-e125ec2b9c9c",7,2019,41.0475,-124.4184,9,"other",NA,NA,NA,"FEAT"
"449ccdc2-ea8e-47be-924c-23e638c01f9c",6,2012,36.4632,-122.0174,2,"other",NA,NA,NA,"FEAT"
"44ba43a7-465c-4a6f-aa34-3093bf542e7e",8,2015,49.1189,-126.8679,5,"other",0.12,NA,NA,"FEAT"
"44d03b80-d67a-464b-a46d-006d9424241b",8,2007,48.4305,-125.2475,1,"other",0.01,NA,NA,"FEAT"
"44d71198-eb7b-42a3-95e3-f390073c1d15",8,2015,48.5497,-126.1823,5,"other",0.32,NA,NA,"FEAT"
"44e34778-7e3d-4ed4-9330-392e7cad6fd7",8,2015,44.7827,-124.6061,1,"other",0.22,NA,NA,"FEAT"
"4519d39f-a5a9-47d3-93b1-434fa2a9f535",6,2019,37.2362,-122.8721,5,"other",1.26,NA,NA,"FEAT"
"451d5b56-3aba-4146-aa05-01566c6f8898",6,2013,38.7597,-123.8337,3,"other",0.14,NA,NA,"FEAT"
"4537f95f-59b5-4a21-806a-6b3e9ebbff85",7,2007,43.935,-124.5849,2,"other",0.27,NA,NA,"FEAT"
"454d13db-1542-4d19-9b33-46eb731d9450",7,2007,42.934,-124.7778,1,"other",1.05,NA,NA,"FEAT"
"4559b479-e9f1-4493-8631-0a6f75e71cad",6,2007,36.4339,-121.9856,2,"other",0.24,NA,NA,"FEAT"
"455a31d9-7c80-4f71-a055-d166bdc2d1f7",7,2009,43.71,-124.6369,7,"other",NA,NA,NA,"FEAT"
"4571e2cf-db4e-4172-9fab-a021499d8e24",8,2007,54.4085,-131.5573,8,"other",0.04,NA,NA,"FEAT"
"4571e2cf-db4e-4172-9fab-a021499d8e24",8,2007,54.4085,-131.5573,8,"other",0.29,NA,NA,"FEAT"
"45758005-e3f6-491e-b0ac-191f2e5ab6f0",7,2012,43.1337,-124.7756,2,"other",2.69,NA,NA,"FEAT"
"457de78b-2962-4180-9b05-930ca7fd40f4",6,2012,36.9575,-122.7307,2,"other",NA,NA,NA,"FEAT"
"45827a71-2eff-423f-9d05-07b41b4ba820",8,2015,50.1308,-128.0814,5,"other",NA,NA,NA,"FEAT"
"458a55f5-8734-4b7c-a828-9463e3e21d86",8,2009,46.711,-124.8076,4,"other",0.05,NA,NA,"FEAT"
"45bf4401-47b5-42df-bdc3-1edbd20854c6",7,2017,43.4905,-124.6627,8,"other",NA,NA,NA,"FEAT"
"45d10dcc-2a90-44ca-9b4b-6d593b8de63a",7,2005,49.067,-126.6472,6,"other",60.7,NA,NA,"FEAT"
"45d1dbf5-1d26-4611-b4ad-1a8593e39ad6",7,2017,37.6505,-123.1688,6,"other",NA,NA,NA,"FEAT"
"45db79ec-3956-4250-a666-f9df8f8fefec",7,2012,37.6291,-123.0818,2,"other",0.2,NA,NA,"FEAT"
"45e3c9a4-e10e-46ea-8d73-125adc4a49f3",6,2013,37.263,-123.0871,3,"other",NA,NA,NA,"FEAT"
"45f2ac63-f101-4a51-8ca5-8e39f8e3ad26",8,2005,43.9057,-124.283,7,"other",0.37,NA,NA,"FEAT"
"45f2ac63-f101-4a51-8ca5-8e39f8e3ad26",8,2005,43.9057,-124.283,7,"other",15.84,NA,NA,"FEAT"
"45fac8e6-1c05-442f-8d1d-55edb48db9e3",8,2009,46.711,-124.8076,4,"other",1.3,NA,NA,"FEAT"
"45fac8e6-1c05-442f-8d1d-55edb48db9e3",8,2009,46.711,-124.8076,4,"other",0.21,NA,NA,"FEAT"
"460753e0-57fb-43c0-b485-186c298dbf49",7,2009,39.2082,-123.9917,4,"other",4.26,NA,NA,"FEAT"
"46364da7-b6f4-4d97-8c4d-64cef0338536",6,2011,35.2137,-121.1045,1,"other",0.13,NA,NA,"FEAT"
"463930e2-8a7d-4edb-a238-8d367b026f9d",6,2019,35.7302,-121.7386,1,"other",NA,NA,NA,"FEAT"
"463a3146-2259-42b4-956e-51b14939f900",8,2012,45.4656,-124.6741,6,"other",NA,NA,NA,"FEAT"
"464e187f-91b0-4f68-88dd-3a9ff08fabba",7,2013,43.423,-124.7779,3,"other",1.13,NA,NA,"FEAT"
"46520382-f530-42cc-b11d-3f47e83d70ce",8,2012,45.1247,-124.795,4,"other",NA,NA,NA,"FEAT"
"465aef35-b580-4955-bbc5-297b73203746",8,2019,46.7317,-124.8696,3,"other",0.24,NA,NA,"FEAT"
"4670ea8d-6d76-469b-b73f-d361140bd54e",7,2007,41.2696,-124.2808,2,"other",0.1,NA,NA,"FEAT"
"467529f5-8cde-43ac-826b-1d38ebae3216",8,2011,46.8775,-124.9192,3,"other",0.3,NA,NA,"FEAT"
"467529f5-8cde-43ac-826b-1d38ebae3216",8,2011,46.8775,-124.9192,3,"other",1.3,NA,NA,"FEAT"
"467529f5-8cde-43ac-826b-1d38ebae3216",8,2011,46.8775,-124.9192,3,"other",0.29,NA,NA,"FEAT"
"4685d99a-c2e4-448b-b6c4-88d388cfa473",7,2019,44.3779,-124.8325,9,"other",0.96,NA,NA,"FEAT"
"468d8abf-9d55-4636-aac5-21d7ac8a8d30",7,2013,41.5959,-124.5763,3,"other",NA,NA,NA,"FEAT"
"46a877fd-8fc2-41d4-9b14-8923cef05b2e",7,2007,43.9353,-125.0133,8,"other",1.18,NA,NA,"FEAT"
"46ac3686-abee-4742-8b81-b96a5618b580",7,2015,42.4579,-124.8143,5,"other",3.76,NA,NA,"FEAT"
"46b38a83-6547-4c19-b816-f7dd8a4228c1",6,2019,35.5586,-121.4343,1,"other",0.1,NA,NA,"FEAT"
"46cc3402-6560-403b-b49a-275ad70d168a",8,2017,45.8171,-124.7428,7,"other",1.07,NA,NA,"FEAT"
"46d598d6-c6f6-4658-8ebc-418163272fc8",7,2007,47.0991,-124.9753,3,"other",NA,NA,NA,"FEAT"
"46d972a6-a3df-4208-a7a3-97534177b180",7,2015,43.463,-124.5781,1,"other",NA,NA,NA,"FEAT"
"470f3db3-4e1c-4cfc-a9a5-b04056060fd9",7,2019,45.0538,-124.7596,5,"other",NA,NA,NA,"FEAT"
"4715b088-e2ec-479e-85cf-4c22d961b776",8,2011,48.0422,-125.3495,4,"other",0.36,NA,NA,"FEAT"
"47301457-2a19-418b-8272-d9085ccf0e55",8,2009,46.5424,-124.5101,1,"other",0.01,NA,NA,"FEAT"
"473dddab-c86f-429c-a314-da56d42182e6",7,2011,44.5385,-124.6644,3,"other",3.31,NA,NA,"FEAT"
"4742a215-e315-4894-af95-144dfc7339ca",8,2009,46.8754,-124.5998,1,"other",0.33,NA,NA,"FEAT"
"4747e2b3-8e12-4f6f-8915-7c404f0e0afc",7,2005,48.5624,-125.3548,6,"other",19.61,NA,NA,"FEAT"
"474e795a-e002-4c20-a28b-4dc4848bb8b8",7,2007,45.2681,-124.4501,4,"other",NA,NA,NA,"FEAT"
"475dfb3c-fe14-4d8b-99df-ed2e45b7467b",7,2007,47.9286,-125.0082,1,"other",0.08,NA,NA,"FEAT"
"47675000-cfdf-4ae7-aadb-c389e3c4969b",7,2019,40.0632,-124.2665,8,"other",NA,NA,NA,"FEAT"
"47731812-dbd1-410c-9379-48e5e8e996e2",7,2015,43.7408,-124.6688,1,"other",0.81,NA,NA,"FEAT"
"47769e3c-f65c-4f6b-8e15-64b8fa8aba5c",7,2012,43.45,-124.5999,2,"other",NA,NA,NA,"FEAT"
"47b62957-b224-4ac9-b9fa-86cfa69e63e3",6,2015,36.4512,-122.022,6,"other",NA,NA,NA,"FEAT"
"47bc777c-3f7c-484a-9a8d-7f37b744d648",6,2012,35.967,-121.5647,2,"other",NA,NA,NA,"FEAT"
"47c05137-0aab-40de-82ea-a16b8907643d",7,2011,43.3837,-124.6954,3,"other",NA,NA,NA,"FEAT"
"47c8d3c0-45b5-4ab2-94eb-0c4d1e8fd935",6,2013,35.2592,-121.0055,1,"other",0.95,NA,NA,"FEAT"
"48045950-0b7b-4e67-b330-43bc95f2647e",6,2019,37.564,-123.0484,2,"other",NA,NA,NA,"FEAT"
"480afbe7-f808-4618-aa91-11cd0530f7c4",7,2007,45.7771,-124.4017,1,"other",NA,NA,NA,"FEAT"
"481eac4f-7c9a-4253-a4cd-4661b91a77d7",7,2007,47.0991,-124.9753,7,"other",0.83,NA,NA,"FEAT"
"4821b945-f9e8-4ec5-a43d-f6b24b836753",7,2019,40.5644,-124.7255,3,"other",NA,NA,NA,"FEAT"
"48307d66-78c7-452a-b390-c2c7782ad431",7,2019,43.7212,-125.0668,5,"other",0.51,NA,NA,"FEAT"
"4839e2fa-ea82-4b2e-938c-ede51f8f3a6f",8,2012,48.1315,-125.2456,3,"other",NA,NA,NA,"FEAT"
"484e5d0e-09b9-42a5-86bc-65631f7aa182",8,2015,48.4512,-126.1546,5,"other",NA,NA,NA,"FEAT"
"4853cbca-28af-4183-b1f9-a0d93e433534",7,2007,44.9352,-124.3961,1,"other",2.31,NA,NA,"FEAT"
"48611fac-11c7-472e-b431-74d96fb3debf",7,2019,40.3951,-124.7952,3,"other",1.12,NA,NA,"FEAT"
"48748cbd-55e3-48b7-b72b-463485e3a343",7,2013,39.616,-123.9863,3,"other",1.59,NA,NA,"FEAT"
"48781699-e21e-47ea-81bb-e1881c0c03ca",7,2011,38.7049,-123.8059,1,"other",0.08,NA,NA,"FEAT"
"487ef0fc-b5cd-4646-b6bd-a2c1c302145b",8,2009,46.0415,-124.3254,3,"other",NA,NA,NA,"FEAT"
"48955455-e242-4e8f-90c8-17abba66e735",8,2012,48.2902,-125.8523,3,"other",0.86,NA,NA,"FEAT"
"489affd7-e5e3-4dbb-bf04-4ecff246a7af",6,2013,38.5721,-123.7007,3,"other",0.99,NA,NA,"FEAT"
"489affd7-e5e3-4dbb-bf04-4ecff246a7af",6,2013,38.5721,-123.7007,3,"other",3.83,NA,NA,"FEAT"
"489b35b5-134e-4bbf-a0d5-24ed7236fc75",6,2007,39.7702,-124.0159,2,"other",1.12,NA,NA,"FEAT"
"489c3824-6f4b-41c3-825f-b6764722b73f",7,2012,42.8019,-124.7978,2,"other",0.18,NA,NA,"FEAT"
"489c3824-6f4b-41c3-825f-b6764722b73f",7,2012,42.8019,-124.7978,2,"other",0.13,NA,NA,"FEAT"
"48a33c36-b9b1-4072-855f-9c833e962266",6,2013,38.7874,-124.2934,5,"other",NA,NA,NA,"FEAT"
"48d8292e-f909-450b-81c8-1bf912c0a602",7,2011,43.3837,-124.6954,3,"other",0.22,NA,NA,"FEAT"
"48dc605a-afb8-499b-8d0f-b88d58ddcd13",8,2013,48.4417,-124.8601,6,"other",4.23,NA,NA,"FEAT"
"48efbfd9-2fcd-46ef-b31d-dd386e4114eb",6,2019,37.2362,-122.8721,2,"other",NA,NA,NA,"FEAT"
"48f07f35-d942-4849-87ec-54090b71ef7d",7,2007,45.4254,-124.6004,8,"other",2.19,NA,NA,"FEAT"
"48f1953c-c111-4ea4-940b-4b8bb7909667",7,2019,38.732,-123.8279,5,"other",NA,NA,NA,"FEAT"
"48fd35e7-93c4-45b7-aabb-71878019678c",8,2011,50.0465,-127.9625,6,"other",NA,NA,NA,"FEAT"
"49126ef9-eea0-40eb-b0a7-ea680f426074",8,2015,50.1308,-128.0814,9,"other",2.5,NA,NA,"FEAT"
"491dee6f-c978-4cf2-9e0f-c0da8bcb6030",7,2013,41.0888,-124.3864,4,"other",NA,NA,NA,"FEAT"
"4934056f-948f-45c2-8858-26de72b40097",7,2011,40.5394,-124.7012,3,"other",6.45,NA,NA,"FEAT"
"4942d4f6-b7e1-47b3-a087-34f9c0063cd8",7,2009,40.5238,-124.6909,4,"other",NA,NA,NA,"FEAT"
"495fe932-e47f-4353-88f2-0d73e9991107",8,2013,46.0721,-124.4435,13,"other",NA,NA,NA,"FEAT"
"496df2be-3a4c-4da8-8c1f-d6a0f8edfea1",6,2019,34.8989,-120.9079,1,"other",NA,NA,NA,"FEAT"
"49765af4-aebf-40a7-9dda-958580c6536a",7,2019,45.5571,-124.5612,8,"other",7.88,NA,NA,"FEAT"
"497b7cc8-2b22-4ef8-ba1c-06ec52a949e6",7,2007,44.5961,-124.6539,1,"other",NA,NA,NA,"FEAT"
"498066e5-8828-4dac-9bd4-6fab3aa3a55b",7,2007,42.934,-124.7778,2,"other",2.43,NA,NA,"FEAT"
"49809823-23af-4c35-847d-e71b134b1d77",7,2013,43.0928,-124.8732,3,"other",0.86,NA,NA,"FEAT"
"49a8b539-c3db-4dab-bd98-59cc80333801",7,2017,40.9894,-125.1113,7,"other",NA,NA,NA,"FEAT"
"49af9b6a-33b8-4b4f-9c1e-a7bee6e5d692",6,2007,38.4329,-123.4411,8,"other",NA,NA,NA,"FEAT"
"49b65fc0-5d34-49c4-8d17-712119b2ee77",6,2013,36.5985,-122.6655,3,"other",4.2,NA,NA,"FEAT"
"49ce3af5-9204-431d-b6bc-b9c0f6c0efe2",6,2011,35.3791,-121.0993,1,"other",NA,NA,NA,"FEAT"
"49dfb5c0-dcc4-4c90-b656-02faf4b2b320",7,2012,39.29,-123.9671,2,"other",0.48,NA,NA,"FEAT"
"49f008fb-4f3e-443b-9191-cfec55f80aae",8,2011,46.0393,-124.598,3,"other",3.08,NA,NA,"FEAT"
"49f27d09-1ccb-4f80-ba52-c0325b3cf65e",8,2012,45.9581,-124.2479,11,"other",NA,NA,NA,"FEAT"
"49fa1a50-a91b-4f92-a8fa-b5bb65287005",7,2012,43.45,-124.5999,2,"other",NA,NA,NA,"FEAT"
"4a2baaf1-0f33-4704-8279-8ad0cb5ee881",8,2015,48.7797,-126.8877,5,"other",NA,NA,NA,"FEAT"
"4a3ba0a8-b3ab-4ce4-beaf-aeab8fcc25b3",8,2015,48.4512,-126.1546,5,"other",NA,NA,NA,"FEAT"
"4a453417-9388-4ad9-9817-087be15c8269",6,2012,36.2939,-122.1287,2,"other",NA,NA,NA,"FEAT"
"4a459f8b-30a9-40f5-8fc5-cdc3aa5671f3",8,2007,51.1021,-129.5134,9,"other",NA,NA,NA,"FEAT"
"4a4857ff-9d7d-47af-ab8d-ab8ba8293c04",6,2005,37.4051,-122.8974,2,"other",1.08,NA,NA,"FEAT"
"4a48b2e6-816d-48ad-add4-2cb31a10f40e",7,2005,41.9008,-124.6759,2,"other",6.19,NA,NA,"FEAT"
"4a4ca159-04a0-4bd8-b110-e26520ed9797",7,2009,39.028,-123.9685,4,"other",0.23,NA,NA,"FEAT"
"4a4ca159-04a0-4bd8-b110-e26520ed9797",7,2009,39.028,-123.9685,4,"other",2.86,NA,NA,"FEAT"
"4a4ca159-04a0-4bd8-b110-e26520ed9797",7,2009,39.028,-123.9685,4,"other",5.78,NA,NA,"FEAT"
"4a6f6bc4-3c1e-4381-8470-31d4102ee01f",8,2011,46.8775,-124.9192,3,"other",NA,NA,NA,"FEAT"
"4aa0e56f-31ee-4bcd-b776-c642633fa478",7,2009,41.8774,-124.5391,3,"other",NA,NA,NA,"FEAT"
"4abc9f27-2aa2-4453-819b-45454250a737",6,2013,38.7874,-124.2934,5,"other",4.88,NA,NA,"FEAT"
"4abc9f27-2aa2-4453-819b-45454250a737",6,2013,38.7874,-124.2934,5,"other",2.92,NA,NA,"FEAT"
"4abf76b4-a17e-41c0-8a9f-6975decbd200",7,2009,44.7034,-124.5359,1,"other",0.03,NA,NA,"FEAT"
"4ae951dc-8015-48bf-a4dc-5e0df1d14b72",8,2011,47.9575,-125.2956,14,"other",NA,NA,NA,"FEAT"
"4af2f49c-f8d6-460a-b55c-f17096bc8ab7",6,2013,35.5995,-122.0532,3,"other",NA,NA,NA,"FEAT"
"4b05485f-d421-40b2-b51d-10b4de6cb84b",6,2012,36.2939,-122.1287,2,"other",0.27,NA,NA,"FEAT"
"4b0c8b0f-3c38-43cc-a935-c77a002924dc",8,2012,45.1247,-124.795,3,"other",2.49,NA,NA,"FEAT"
"4b0efe4d-34dc-4983-9d58-2851c24e2340",7,2015,40.7928,-124.4838,1,"other",1.17,NA,NA,"FEAT"
"4b0f295f-250c-4ac9-90a1-00091755c3c8",7,2007,44.2636,-124.9216,8,"other",NA,NA,NA,"FEAT"
"4b135648-8325-411e-bd1e-997e0b336a09",7,2019,40.3951,-124.7952,3,"other",NA,NA,NA,"FEAT"
"4b293f62-4810-4c93-8efc-d2fecafe9cd0",7,2019,45.5571,-124.5612,5,"other",NA,NA,NA,"FEAT"
"4b3858d3-4839-4d54-ba0f-2c18d63c9988",8,2015,48.116,-125.1487,1,"other",0.11,NA,NA,"FEAT"
"4b40546f-07bc-4496-bfb4-68ff079ff5d4",7,2012,42.8019,-124.7978,4,"other",NA,NA,NA,"FEAT"
"4b4dd42a-a641-4e39-945c-b32442671549",8,2012,45.1276,-124.4797,4,"other",0.41,NA,NA,"FEAT"
"4b6000de-68b4-4289-bd0a-9de3168afd2c",6,2005,39.2467,-124.077,6,"other",9.88,NA,NA,"FEAT"
"4b6000de-68b4-4289-bd0a-9de3168afd2c",6,2005,39.2467,-124.077,6,"other",2.03,NA,NA,"FEAT"
"4b6000de-68b4-4289-bd0a-9de3168afd2c",6,2005,39.2467,-124.077,6,"other",1.44,NA,NA,"FEAT"
"4b678e49-be9d-4e0a-ae41-33cb6c400192",8,2011,47.9575,-125.2956,6,"other",6.15,NA,NA,"FEAT"
"4b697464-a60c-49f4-af88-ecd10d309e2f",8,2011,46.5391,-124.5166,3,"other",0.4,NA,NA,"FEAT"
"4b697464-a60c-49f4-af88-ecd10d309e2f",8,2011,46.5391,-124.5166,3,"other",0.46,NA,NA,"FEAT"
"4b72a904-94f6-4ac0-ba6d-05994ecd412e",8,2007,50.4361,-128.5257,6,"other",NA,NA,NA,"FEAT"
"4b81f975-f825-4bf7-a858-0f3662f8507a",6,2013,38.4418,-123.616,3,"other",0.63,NA,NA,"FEAT"
"4b880fbd-7fe3-49f1-9047-4077ce2d9a5a",7,2013,40.5966,-124.7795,3,"other",NA,NA,NA,"FEAT"
"4b9468fc-cec6-4423-bcc6-e6a1bf6e7d80",6,2007,40.4333,-124.6047,8,"other",0.72,NA,NA,"FEAT"
"4bb00f4a-1d28-4a07-be45-c9c7b8e22e60",8,2007,49.6018,-127.3824,4,"other",NA,NA,NA,"FEAT"
"4bb029bb-ccbc-441a-98b7-7b30e13568b0",8,2013,50.0928,-128.0171,8,"other",0.82,NA,NA,"FEAT"
"4bc3ea73-1abc-49d0-9cbc-13f01475cdcb",7,2019,43.896,-124.8718,3,"other",NA,NA,NA,"FEAT"
"4bd9f770-ece0-4a87-aa37-87f17d35e5ca",7,2013,41.0839,-124.5898,9,"other",NA,NA,NA,"FEAT"
"4bed1651-6c23-434c-accb-487375fe90a7",7,2005,42.7412,-124.7044,4,"other",1.52,NA,NA,"FEAT"
"4c15da73-3c94-4ff6-8a93-d29d22f7a1f9",6,2019,36.0649,-121.7401,1,"other",NA,NA,NA,"FEAT"
"4c23ebae-31f7-4b26-840d-c9f4ac31886e",7,2009,41.7083,-124.5419,3,"other",NA,NA,NA,"FEAT"
"4c2eac6c-eb21-4ea1-a5fb-a5b5de9cf1d9",7,2011,37.2088,-122.7824,2,"other",0.03,NA,NA,"FEAT"
"4c4abd18-ff8e-4ae5-aa46-a043beb3b1eb",7,2007,46.7812,-124.6154,4,"other",NA,NA,NA,"FEAT"
"4c545e07-1838-4200-8aae-9d8479b21908",8,2012,47.7972,-125.2388,4,"other",NA,NA,NA,"FEAT"
"4c6292a2-552e-458f-9e52-46b0aeecd43d",6,2015,36.4512,-122.022,2,"other",NA,NA,NA,"FEAT"
"4c6904d1-7934-4e09-8425-f40f0cf9d3be",7,2013,40.5867,-124.6772,5,"other",0.12,NA,NA,"FEAT"
"4c70a516-2aa2-42e2-bb05-277421f7bbe0",7,2015,42.4346,-125.2712,9,"other",NA,NA,NA,"FEAT"
"4c85d436-b87f-468a-9461-7e3880f1ceb9",8,2007,49.6018,-127.3824,8,"other",NA,NA,NA,"FEAT"
"4c9311e7-8bc2-48ca-baf2-a05bce92642d",7,2011,37.3714,-122.9191,1,"other",NA,NA,NA,"FEAT"
"4ca9c0cc-bd50-44f7-a14c-0f6915fc06f6",7,2013,43.9312,-124.9665,3,"other",18.2,NA,NA,"FEAT"
"4cb611d4-56b0-4fbc-83ba-2beac97dbfa1",8,2015,48.4509,-125.3038,6,"other",NA,NA,NA,"FEAT"
"4cc85d3c-cef0-4fc0-b524-a63813149a52",6,2005,37.0714,-122.6627,2,"other",0.08,NA,NA,"FEAT"
"4ccff720-d1eb-474b-b70f-fe7c8ae2fed6",7,2011,41.2152,-124.414,2,"other",0.04,NA,NA,"FEAT"
"4ccff720-d1eb-474b-b70f-fe7c8ae2fed6",7,2011,41.2152,-124.414,2,"other",0.07,NA,NA,"FEAT"
"4ccff720-d1eb-474b-b70f-fe7c8ae2fed6",7,2011,41.2152,-124.414,2,"other",0.1,NA,NA,"FEAT"
"4cd002e3-75a4-4916-9710-b5c94e02744f",6,2015,35.6097,-121.3845,2,"other",NA,NA,NA,"FEAT"
"4cd5ce48-7420-4ac1-84cb-5462d8b7f289",8,2015,49.4524,-127.2502,5,"other",0.06,NA,NA,"FEAT"
"4cd73c58-6507-4dd1-a92e-c5b3b7a89d2d",8,2013,48.9246,-126.5412,14,"other",2.88,NA,NA,"FEAT"
"4cd73c58-6507-4dd1-a92e-c5b3b7a89d2d",8,2013,48.9246,-126.5412,14,"other",1.42,NA,NA,"FEAT"
"4cd73c58-6507-4dd1-a92e-c5b3b7a89d2d",8,2013,48.9246,-126.5412,14,"other",3.1,NA,NA,"FEAT"
"4d438ebc-dcb3-4ae5-8cd7-b30cdc9f768f",7,2007,46.2787,-124.4105,3,"other",0.17,NA,NA,"FEAT"
"4d581d34-51c9-429c-a3b4-2991a1154c05",7,2015,42.4473,-124.8091,5,"other",NA,NA,NA,"FEAT"
"4d629b55-e28f-44c4-a074-93a57d4e8520",8,2007,49.6018,-127.3824,8,"other",NA,NA,NA,"FEAT"
"4d6bd9c2-8915-4c99-8622-60d6b8b4ece7",7,2012,38.9503,-123.982,2,"other",0.35,NA,NA,"FEAT"
"4d7f00b1-d45c-4a72-8aca-6bcbd15a5e2a",6,2013,35.4246,-121.3083,3,"other",0.26,NA,NA,"FEAT"
"4d8912f1-da72-46b9-aafb-6d29dad08850",6,2013,38.5721,-123.7007,3,"other",NA,NA,NA,"FEAT"
"4e0fd7a4-b7f5-459a-9430-dae41a391148",7,2013,43.4068,-124.6483,3,"other",2.17,NA,NA,"FEAT"
"4e35ba9d-d755-438d-a24f-7b3f49230428",7,2019,42.8946,-124.9798,3,"other",NA,NA,NA,"FEAT"
